word, phonetic
lotion, losjɔ̃,lɔsjɔ̃
lotir, lɔtiʁ
lotissement, lɔtismɑ̃
loto, lɔto
lotte, lɔt
lotus, lɔtys
louable, lwabl
louage, lwaʒ
louange, lwɑ̃ʒ
louanger, lwɑ̃ʒe
louche, luʃ
loucher, luʃe
louer, lwe
loueur, lwœʁ
loufoque, lufɔk
louis, lwi
loup, lu
loupe, lup
louper, lupe
lourd, luʁ
lourdaud, luʁdo
lourdement, luʁdəmɑ̃
lourder, luʁde
lourdeur, luʁdœʁ
loutre, lutʁ
louve, luv
louvoyer, luvwaje
lover, lɔve
loyal, lwajal
loyalement, lwajalmɑ̃
loyalisme, lwajalism
loyaliste, lwajalist
loyauté, lwajote
loyer, lwaje
lubie, lybi
lubricité, lybʁisite
lubrifiant, lybʁifjɑ̃
lubrification, lybʁifikasjɔ̃
lubrique, lybʁik
lucarne, lykaʁn
lucide, lysid
lucidement, lysidmɑ̃
lucidité, lysidite
lucratif, lykʁatif
lucre, lykʁ
ludique, lydik
luette, lɥɛt
lueur, lɥœʁ
lugubre, lyɡybʁ
lugubrement, lyɡybʁəmɑ̃
lui, lɥi
lui-même, lɥimɛm
luire, lɥiʁ
luisant, lɥizɑ̃
lumen, lymɛn
luminaire, lyminɛʁ
luminance, lyminɑ̃s
luminescence, lyminesɑ̃s
lumineusement, lyminøzmɑ̃
lumineux, lyminø
luminosité, lyminozite
lumière, lymjɛʁ
lunaire, lynɛʁ
lunaison, lynɛzɔ̃
lundi, lœ̃di
lune, lyn
lunette, lynɛt
lupanar, lypanaʁ
lupin, lypɛ̃
lupus, lypys
lurette, lyʁɛt
lustre, lystʁ
lustrer, lystʁe
luth, lyt
luthier, lytje
luthéranisme, lyteʁanism
luthérien, lyteʁjɛ̃
lutin, lytɛ̃
lutrin, lytʁɛ̃
lutte, lyt
lutter, lyte
lutteur, lytœʁ
lux, lyks
luxation, lyksasjɔ̃
luxe, lyks
luxembourgeois, lyksɑ̃buʁʒwa
luxer, lykse
luxueusement, lyksɥøzmɑ̃
luxueux, lyksɥø
luxure, lyksyʁ
luxuriance, lyksyʁjɑ̃s
luxuriant, lyksyʁjɑ̃
luxurieux, lyksyʁjø
luzerne, lyzɛʁn
lycée, lise
lycéen, liseɛ̃
lydien, lidjɛ̃
lymphangite, lɛ̃fɑ̃ʒit
lymphatique, lɛ̃fatik
lymphe, lɛ̃f
lymphocytaire, lɛ̃fɔsitɛʁ
lymphocyte, lɛ̃fɔsit
lymphoïde, lɛ̃fɔid
lynchage, lɛ̃ʃaʒ
lynx, lɛ̃ks
lyonnais, ljɔnɛ
lyre, liʁ
lyrer, liʁe
lyrique, liʁik
lyrisme, liʁism
lys, lis
lyse, liz
lysine, lizin
là, la
là-bas, laba
lâchage, laʃaʒ
lâche, laʃ
lâchement, laʃmɑ̃
lâcher, laʃe
lâcheté, laʃte
lèche, lɛʃ
lèpre, lɛpʁ
lès, lɛ
lèvre, lɛvʁ
lé, le
lécher, leʃe
lécithine, lesitin
légal, leɡal
légalement, leɡalmɑ̃
légalisation, leɡalizasjɔ̃
légaliser, leɡalize
légalisme, leɡalism
légaliste, leɡalist
légalité, leɡalite
légat, leɡa
légataire, leɡatɛʁ
légation, leɡasjɔ̃
légendaire, leʒɑ̃dɛʁ
légende, leʒɑ̃d
légender, leʒɑ̃de
léger, leʒe
légiférer, leʒifeʁe
légion, leʒjɔ̃
légionnaire, leʒjɔnɛʁ
législateur, leʒislatœʁ
législatif, leʒislatif
législation, leʒislasjɔ̃
législativement, leʒislativmɑ̃
législature, leʒislatyʁ
légiste, leʒist
légitimation, leʒitimasjɔ̃
légitime, leʒitim
légitimement, leʒitimmɑ̃
légitimer, leʒitime
légitimisme, leʒitimism
légitimiste, leʒitimist
légitimité, leʒitimite
légitimé, leʒitime
léguer, leɡe
légume, leɡym
légumineux, leɡyminø
légèrement, leʒɛʁmɑ̃
légèreté, leʒɛʁte
léninisme, leninism
léniniste, leninist
léopard, leɔpaʁ
lépreux, lepʁø
léproserie, lepʁozʁi
léser, leze
lésion, lezjɔ̃
lésionnel, lezjɔnɛl
léthargie, letaʁʒi
léthargique, letaʁʒik
lévirat, leviʁa
lévitation, levitasjɔ̃
lévite, levit
lévrier, levʁije
lévulose, levyloz
lézard, lezaʁ
ma, ma
mac, mak
macabre, makabʁ
macadam, makadam
macaque, makak
machette, maʃɛt
machiavélique, makjavelik
machiavélisme, makjavelism
machin, maʃɛ̃
machinal, maʃinal
machinalement, maʃinalmɑ̃
machination, maʃinasjɔ̃
machine, maʃin
machiner, maʃine
machinerie, maʃinʁi
machinisme, maʃinism
machiniste, maʃinist
machisme, maʃism,matʃism
macho, matʃo
macle, makl
macro, makʁo
macrocosme, makʁɔkɔsm
macroscopique, makʁɔskɔpik
macroscopiquement, makʁɔskɔpikmɑ̃
macroéconomie, makʁoekɔnɔmi
macroéconomique, makʁoekɔnɔmik
macédonien, masedɔnjɛ̃
macération, maseʁasjɔ̃
macérer, maseʁe
madame, madam
made, mad
madeleine, madlɛn
mademoiselle, madmwazɛl
madone, madɔn
madras, madʁas
madrier, madʁije
madrigal, madʁiɡal
madrilène, madʁilɛn
madré, madʁe
madère, madɛʁ
maestria, maɛstʁija
maestro, maɛstʁo
mafia, mafja
mafieux, mafjø
magasin, maɡazɛ̃
magasinage, maɡazinaʒ
magasinier, maɡazinje
magazine, maɡazin
magdalénien, maɡdalenjɛ̃
mage, maʒ
maghrébin, maɡʁebɛ̃
maghzen, maɡzɛn,makzɛn
magicien, maʒisjɛ̃
magie, maʒi
magique, maʒik
magiquement, maʒikmɑ̃
magister, maʒistɛʁ
magistral, maʒistʁal
magistralement, maʒistʁalmɑ̃
magistrat, maʒistʁa
magistrature, maʒistʁatyʁ
magistère, maʒistɛʁ
magma, maɡma
magmatique, maɡmatik
magnanerie, maɲanʁi
magnanime, maɲanim
magnanimité, maɲanimite
magnat, maɡna,maɲa
magner, maɲe
magnificence, maɲifisɑ̃s
magnifier, maɲifje
magnifique, maɲifik
magnifiquement, maɲifikmɑ̃
magnitude, maɲityd
magnum, maɡnɔm
magnésie, maɲezi
magnésien, maɲezjɛ̃
magnésium, maɲezjɔm
magnétique, maɲetik
magnétiser, maɲetize
magnétiseur, maɲetizœʁ
magnétisme, maɲetism
magnétite, maɲetit
magnéto, maɲeto
magnétophone, maɲetɔfɔn
magot, maɡo
magyar, maɡjaʁ
mahométan, maɔmetɑ̃
mahométisme, maɔmetism
mai, mɛ
maie, mɛ
maigre, mɛɡʁ
maigreur, mɛɡʁœʁ
maigrir, meɡʁiʁ
mail, mɛjl,mɛl/maj
maillage, majaʒ
maille, maj
mailler, maje
maillet, majɛ
maillon, majɔ̃
maillot, majo
main, mɛ̃
mainlevée, mɛ̃lve
mainmettre, mɛ̃mɛtʁ
mainmorte, mɛ̃mɔʁt
maintenance, mɛ̃tnɑ̃s
maintenant, mɛ̃tnɑ̃
maintenir, mɛ̃tniʁ
maintien, mɛ̃tjɛ̃
maire, mɛʁ
mairie, mɛʁi
mais, mɛ
maison, mɛzɔ̃
maisonnette, mɛzɔnɛt
maisonnée, mɛzɔne
majestueusement, maʒɛstɥøzmɑ̃
majestueux, maʒɛstɥø
majesté, maʒɛste
majeur, maʒœʁ
major, maʒɔʁ
majorat, maʒɔʁa
majoration, maʒɔʁasjɔ̃
majordome, maʒɔʁdɔm
majorer, maʒɔʁe
majoritaire, maʒɔʁitɛʁ
majoritairement, maʒɔʁitɛʁmɑ̃
majorité, maʒɔʁite
majuscule, maʒyskyl
mal, mal
malachite, malakit,malaʃit
malade, malad
maladie, maladi
maladif, maladif
maladrerie, maladʁəʁi
maladresse, maladʁɛs
maladroit, maladʁwa
maladroitement, maladʁwatmɑ̃
malaire, malɛʁ
malais, malɛ
malaisé, maleze
malaisément, malezemɑ̃
malaria, malaʁja
malaxage, malaksaʒ
malchance, malʃɑ̃s
malchanceux, malʃɑ̃sø
malencontreusement, malɑ̃kɔ̃tʁøzmɑ̃
malencontreux, malɑ̃kɔ̃tʁø
malentendu, malɑ̃tɑ̃dy
malfaisance, malfəzɑ̃s
malfaisant, malfəzɑ̃
malfaiteur, malfɛtœʁ
malformation, malfɔʁmasjɔ̃
malgache, malɡaʃ
malgré, malɡʁe
malhabile, malabil
malheur, malœʁ
malheureusement, maløʁøzmɑ̃
malheureux, maløʁø
malhonnête, malɔnɛt
malhonnêteté, malɔnɛtte
mali, mali
malice, malis
malicieusement, malisjøzmɑ̃
malicieux, malisjø
malien, maljɛ̃
malignement, maliɲmɑ̃
malignité, maliɲite
malin, malɛ̃
malingre, malɛ̃ɡʁ
malique, malik
malle, mal
mallette, malɛt
malléabilité, maleabilite
malléable, maleabl
malléole, maleɔl
malmener, malməne
malnutrition, malnytʁisjɔ̃
malouin, malwɛ̃
malpropre, malpʁɔpʁ
malpropreté, malpʁɔpʁəte
malsain, malsɛ̃
malséant, malseɑ̃
malt, malt
maltais, maltɛ
malthusianisme, maltyzjanism
malthusien, maltyzjɛ̃
maltose, maltoz
maltraitance, maltʁɛtɑ̃s
maltraiter, maltʁete
malus, malys
malveillance, malvɛjɑ̃s
malveillant, malvɛjɑ̃
malversation, malvɛʁsasjɔ̃
malédiction, malediksjɔ̃
maléfice, malefis
maléfique, malefik
malékite, malekit
maman, mamɑ̃
mamelle, mamɛl
mamelon, mamlɔ̃
mammaire, mamɛʁ
mammifère, mamifɛʁ
mammographie, mamɔɡʁafi
mammouth, mamut
man, mɑ̃
mana, mana
management, manadʒmɛnt,manaʒmɑ̃,mɛnɛdʒmənt
manager, manadʒɛʁ,manadʒœʁ/manadʒe,manaʒe
managérial, manadʒeʁjal
manant, manɑ̃
manche, mɑ̃ʃ
manchette, mɑ̃ʃɛt
manchon, mɑ̃ʃɔ̃
manchot, mɑ̃ʃo
mancipation, mɑ̃sipasjɔ̃
mandant, mɑ̃dɑ̃
mandarin, mɑ̃daʁɛ̃
mandarinat, mɑ̃daʁina
mandat, mɑ̃da
mandataire, mɑ̃datɛʁ
mandchou, mɑ̃tʃu
mandement, mɑ̃dmɑ̃
mander, mɑ̃de
mandibulaire, mɑ̃dibylɛʁ
mandibule, mɑ̃dibyl
mandoline, mɑ̃dɔlin
mandragore, mɑ̃dʁaɡɔʁ
mandrin, mɑ̃dʁɛ̃
manducation, mɑ̃dykasjɔ̃
manette, manɛt
manga, mɑ̃ɡa
manganèse, mɑ̃ɡanɛz
mangeable, mɑ̃ʒabl
mangeoire, mɑ̃ʒwaʁ
manger, mɑ̃ʒe
mangeur, mɑ̃ʒœʁ
mangrove, mɑ̃ɡʁov,mɑ̃ɡʁɔv
mangue, mɑ̃ɡ
manguier, mɑ̃ɡje
maniabilité, manjabilite
maniable, manjabl
maniaque, manjak
manichéen, manikeɛ̃
manichéisme, manikeism
manie, mani
maniement, manimɑ̃
manier, manje
manifestant, manifɛstɑ̃
manifestation, manifɛstasjɔ̃
manifeste, manifɛst
manifestement, manifɛstəmɑ̃
manifester, manifɛste
manioc, manjɔk
manipulable, manipylabl
manipulateur, manipylatœʁ
manipulation, manipylasjɔ̃
manipule, manipyl
manipuler, manipyle
manivelle, manivɛl
manière, manjɛʁ
maniérer, manjeʁe
maniérisme, manjeʁism
maniériste, manjeʁist
manne, man
mannequin, mankɛ̃
mannite, manit
manoir, manwaʁ
manomètre, manɔmɛtʁ
manométrique, manɔmetʁik
manouvrier, manuvʁije
manquant, mɑ̃kɑ̃
manque, mɑ̃k
manquement, mɑ̃kmɑ̃
manquer, mɑ̃ke
mansarde, mɑ̃saʁd
manse, mɑ̃s
mansuétude, mɑ̃sɥetyd
mante, mɑ̃t
manteau, mɑ̃to
mantelet, mɑ̃tlɛ
mantille, mɑ̃tij
mantra, mɑ̃tʁa
manu, many
manuel, manɥɛl
manuellement, manɥɛlmɑ̃
manufacture, manyfaktyʁ
manufacturer, manyfaktyʁe
manufacturier, manyfaktyʁje
manuscrit, manyskʁi
manutention, manytɑ̃sjɔ̃
manège, manɛʒ
manœuvre, manœvʁ
manœuvrer, manœvʁe
manœuvrier, manœvʁije
maori, maɔʁi
maoïsme, maɔism
maoïste, maɔist
mappemonde, mapmɔ̃d
maquereau, makʁo
maquette, makɛt
maquignon, makiɲɔ̃
maquillage, makijaʒ
maquiller, makije
maquis, maki
maquisard, makizaʁ
marabout, maʁabu
maraboutique, maʁabutik
marais, maʁɛ
marasme, maʁasm
marathon, maʁatɔ̃
maravédis, maʁavedis
maraîchage, maʁɛʃaʒ
maraîcher, maʁeʃe,maʁɛʃe
marbre, maʁbʁ
marbrer, maʁbʁe
marbrier, maʁbʁije
marc, maʁ
marchand, maʁʃɑ̃
marchandage, maʁʃɑ̃daʒ
marchander, maʁʃɑ̃de
marchandisation, maʁʃɑ̃dizasjɔ̃
marchandise, maʁʃɑ̃diz
marchant, maʁʃɑ̃
marche, maʁʃ
marchepied, maʁʃəpje
marcher, maʁʃe
marcheur, maʁʃœʁ
marché, maʁʃe
mardi, maʁdi
mare, maʁ
marelle, maʁɛl
margarine, maʁɡaʁin
marge, maʁʒ
margelle, maʁʒɛl
marger, maʁʒe
marginal, maʁʒinal
marginalement, maʁʒinalmɑ̃
marginalisation, maʁʒinalizasjɔ̃
marginaliser, maʁʒinalize
marginaliste, maʁʒinalist
marginalité, maʁʒinalite
margrave, maʁɡʁav
margraviat, maʁɡʁavja
marguerite, maʁɡəʁit
marguillier, maʁɡije
mari, maʁi
mariage, maʁjaʒ
marial, maʁjal
marier, maʁje
marigot, maʁiɡo
marijuana, maʁiʁwana,maʁiwana,maʁixwana,maʁiʒwana
marin, maʁɛ̃
mariner, maʁine
marinier, maʁinje
marionnette, maʁjɔnɛt
marital, maʁital
maritime, maʁitim
marivaudage, maʁivodaʒ
marié, maʁje
mark, maʁk
marketing, maʁketiŋ
marmaille, maʁmaj
marmelade, maʁməlad
marmite, maʁmit
marmiton, maʁmitɔ̃
marmot, maʁmo
marmotte, maʁmɔt
marnage, maʁnaʒ
marne, maʁn
marner, maʁne
marocain, maʁɔkɛ̃
maronite, maʁɔnit
maroquin, maʁɔkɛ̃
maroquinerie, maʁɔkinʁi
marotte, maʁɔt
marquage, maʁkaʒ
marquant, maʁkɑ̃
marque, maʁk
marquer, maʁke
marqueterie, maʁkətʁi,maʁkɛtʁi
marqueur, maʁkœʁ
marquis, maʁki
marquisat, maʁkiza
marraine, maʁɛn
marre, maʁ
marri, maʁi
marron, maʁɔ̃
marronnage, maʁɔnaʒ
marronnier, maʁɔnje
mars, maʁs
marseillais, maʁsɛjɛ
marsouin, maʁswɛ̃
marteau, maʁto
martelage, maʁtəlaʒ
marteler, maʁtəle
martial, maʁsjal
martien, maʁsjɛ̃
martin, maʁtɛ̃
martinet, maʁtinɛ
martiniquais, maʁtinikɛ
martre, maʁtʁ
martyr, maʁtiʁ
martyriser, maʁtiʁize
martyrologe, maʁtiʁɔlɔʒ
martèlement, maʁtɛlmɑ̃
marxisme, maʁksism
marxiste, maʁksist
marâtre, maʁatʁ
marécage, maʁekaʒ
marécageux, maʁekaʒø
maréchal, maʁeʃal
maréchaussée, maʁeʃose
marée, maʁe
mas, ma,mas
mascarade, maskaʁad
mascaret, maskaʁɛ
masculin, maskylɛ̃
masculinité, maskylinite
masochisme, mazɔʃism
masochiste, mazɔʃist
masquage, maskaʒ
masquant, maskɑ̃
masque, mask
masquer, maske
massacrant, masakʁɑ̃
massacre, masakʁ
massacrer, masakʁe
massage, masaʒ
masse, mas
masser, mase
massif, masif
massification, masifikasjɔ̃
massique, masik
massivement, masivmɑ̃
massivité, masivite
massue, masy
masséter, masete
master, mastɛʁ,mastœʁ
mastic, mastik
mastication, mastikasjɔ̃
mastiquer, mastike
mastodonte, mastɔdɔ̃t
mastoïde, mastɔid
mastoïdien, mastɔidjɛ̃
masturbation, mastyʁbasjɔ̃
masure, mazyʁ
mat, ma
matador, matadɔʁ
matamore, matamɔʁ
match, matʃ
matelas, matla
matelot, matlo
mater, mate/matɛʁ
maternage, matɛʁnaʒ
maternel, matɛʁnɛl
maternité, matɛʁnite
math, mat
mathématicien, matematisjɛ̃
mathématique, matematik
mathématiquement, matematikmɑ̃
mathématisation, matematizasjɔ̃
matin, matɛ̃
matinal, matinal
matines, matin
matinée, matine
matité, matite
matière, matjɛʁ
matou, matu
matraque, matʁak
matras, matʁa
matriarcat, matʁijaʁka
matrice, matʁis
matricer, matʁise
matriciel, matʁisjɛl
matricule, matʁikyl
matrilinéaire, matʁilineɛʁ
matrimonial, matʁimɔnjal
matrone, matʁɔn
matte, mat
maturation, matyʁasjɔ̃
mature, matyʁ
maturité, matyʁite
maté, mate
matérialisation, mateʁjalizasjɔ̃
matérialiser, mateʁjalize
matérialisme, mateʁjalism
matérialiste, mateʁjalist
matérialité, mateʁjalite
matériau, mateʁjo
matériel, mateʁjɛl
matériellement, mateʁjɛlmɑ̃
maudire, modiʁ
maudit, modi
maure, mɔʁ
mauresque, mɔʁɛsk
mauricien, mɔʁisjɛ̃
mauritanien, moʁitanjɛ̃,mɔʁitanjɛ̃
mausolée, mozɔle
maussade, mosad
mauvais, movɛ
mauve, mov
max, maks
maxi, maksi
maxillaire, maksilɛʁ
maxima, maksima
maximal, maksimal
maximaliste, maksimalist
maxime, maksim
maximisation, maksimizasjɔ̃
maximiser, maksimize
maximum, maksimɔm
maya, maja
mayo, majo
mayonnaise, majɔnɛz
mazdéisme, mazdeism
mazout, mazut
maçon, masɔ̃
maçonnerie, masɔnʁi
maçonnique, masɔnik
maître, mɛtʁ
maîtrisable, metʁizabl,mɛtʁizabl
maîtrise, mɛtʁiz
maîtriser, mɛtʁize
maïeur, majœʁ
maïeutique, majøtik
maïs, mais
me, mə
mec, mɛk
meeting, mitiŋ
meilleur, mɛjœʁ
mellah, mela,mɛla,mɛlla
melon, məlɔ̃
membranaire, mɑ̃bʁanɛʁ
membrane, mɑ̃bʁan
membraneux, mɑ̃bʁanø
membre, mɑ̃bʁ
membrure, mɑ̃bʁyʁ
menace, mənas
menacer, mənase
menaçant, mənasɑ̃
mendiant, mɑ̃djɑ̃
mendicité, mɑ̃disite
mendier, mɑ̃dje
mener, məne
meneur, mənœʁ
menhir, meniʁ
mense, mɑ̃s
mensonge, mɑ̃sɔ̃ʒ
mensonger, mɑ̃sɔ̃ʒe
menstruation, mɑ̃stʁyasjɔ̃
menstruel, mɑ̃stʁyɛl
menstrues, mɑ̃stʁy
mensuel, mɑ̃sɥɛl
mensuellement, mɑ̃sɥɛlmɑ̃
mensuration, mɑ̃syʁasjɔ̃
mental, mɑ̃tal
mentalement, mɑ̃talmɑ̃
mentalité, mɑ̃talite
menteur, mɑ̃tœʁ
menthe, mɑ̃t
mention, mɑ̃sjɔ̃
mentionner, mɑ̃sjɔne
mentir, mɑ̃tiʁ
menton, mɑ̃tɔ̃
mentonnier, mɑ̃tɔnje
mentor, mɑ̃tɔʁ
menu, məny
menuet, mənɥɛ
menuiserie, mənɥizʁi
menuisier, mənɥizje
mer, mɛʁ
mercantile, mɛʁkɑ̃til
mercantilisme, mɛʁkɑ̃tilism
mercantiliste, mɛʁkɑ̃tilist
mercato, mɛʁkato
mercenaire, mɛʁsənɛʁ
mercerie, mɛʁsəʁi
merci, mɛʁsi
mercier, mɛʁsje
mercredi, mɛʁkʁədi
mercure, mɛʁkyʁ
mercuriale, mɛʁkyʁjal
mercuriel, mɛʁkyʁjɛl
mercurique, mɛʁkyʁik
merde, mɛʁd
merisier, məʁizje
merle, mɛʁl
merrain, meʁɛ̃
merveille, mɛʁvɛj
merveilleusement, mɛʁvɛjøzmɑ̃
merveilleux, mɛʁvɛjø
mes, me
mesa, mesa,meza
mesdames, medam
mesdemoiselles, medmwazɛl,mɛdmwazɛl
mesquin, mɛskɛ̃
mesquinerie, mɛskinʁi
mess, mɛs
message, mesaʒ
messager, mesaʒe
messagerie, mesaʒʁi
messe, mɛs
messeigneurs, mesɛɲœʁ,mɛsɛɲœʁ
messer, mesɛʁ
messianique, mesjanik
messianisme, mesjanism
messidor, mesidɔʁ
messie, mesi
messieurs, mesjø
messin, mesɛ̃
messire, mesiʁ
mestre, mɛstʁ
mesurable, məzyʁabl
mesurage, məzyʁaʒ
mesure, məzyʁ
mesurer, məzyʁe
mesureur, məzyʁœʁ
mets, mɛ
metteur, mɛtœʁ
mettre, mɛtʁ
meuble, mœbl
meubler, mœble
meule, møl
meuler, møle
meunier, mønje
meurtre, mœʁtʁ
meurtrier, mœʁtʁije
meurtrir, mœʁtʁiʁ
meute, møt
mexicain, mɛksikɛ̃
mi, mi
miasme, mjasm
mica, mika
micro, mikʁo
microbe, mikʁɔb
microbien, mikʁɔbjɛ̃
microcosme, mikʁɔkɔsm
microscope, mikʁɔskɔp
microscopie, mikʁɔskɔpi
microscopique, mikʁɔskɔpik
miction, miksjɔ̃
midi, midi
mie, mi
miel, mjɛl
mien, mjɛ̃
miette, mjɛt
mieux, mjø
mignon, miɲɔ̃
migraine, miɡʁɛn
migrant, miɡʁɑ̃
migrateur, miɡʁatœʁ
migration, miɡʁasjɔ̃
migratoire, miɡʁatwaʁ
migrer, miɡʁe
mil, mil
milanais, milanɛ
mile, majl
milice, milis
milicien, milisjɛ̃
milieu, miljø
militaire, militɛʁ
militairement, militɛʁmɑ̃
militant, militɑ̃
militantisme, militɑ̃tism
militari, militaʁi
militarisation, militaʁizasjɔ̃
militarisme, militaʁism
militariste, militaʁist
militer, milite
mille, mil
millet, mijɛ
milliard, miljaʁ
millier, milje
million, miljɔ̃
millionnaire, miljɔnɛʁ
millième, miljɛm
millénaire, milenɛʁ
milord, milɔʁ
mime, mim
mimer, mime
mimique, mimik
mimétique, mimetik
mimétisme, mimetism
minable, minabl
minaret, minaʁɛ
mince, mɛ̃s
minceur, mɛ̃sœʁ
mine, min
miner, mine
minerai, minʁɛ/minʁe
mineur, minœʁ
mini, mini
miniature, minjatyʁ
miniaturer, minjatyʁe
minier, minje
minima, minima
minimal, minimal
minime, minim
minimiser, minimize
minimum, minimɔm
ministre, ministʁ
ministère, ministɛʁ
ministériel, ministeʁjɛl
minium, minjɔm
minoritaire, minɔʁitɛʁ
minorité, minɔʁite
minuit, minɥi
minus, minys
minuscule, minyskyl
minute, minyt
minuter, minyte
minutie, minysi
minutieusement, minysjøzmɑ̃
minutieux, minysjø
minéral, mineʁal
minéralisation, mineʁalizasjɔ̃
minéralogie, mineʁalɔʒi
minéralogique, mineʁalɔʒik
mir, miʁ
miracle, miʁakl
miraculeusement, miʁakyløzmɑ̃
miraculeux, miʁakylø
mirage, miʁaʒ
mire, miʁ
mirer, miʁe
miroir, miʁwaʁ
miroiter, miʁwate
misanthrope, mizɑ̃tʁɔp
misanthropie, mizɑ̃tʁɔpi
miser, mize
miss, mis
missel, misɛl
missile, misil
mission, misjɔ̃
missionnaire, misjɔnɛʁ
missive, misiv
mistral, mistʁal
misère, mizɛʁ
misérable, mizeʁabl
misérablement, mizeʁabləmɑ̃
misérer, mizeʁe
miséreux, mizeʁø
miséricorde, mizeʁikɔʁd
miséricordieux, mizeʁikɔʁdjø
mitiger, mitiʒe
mitochondrie, mitokɔ̃dʁi
mitoyen, mitwajɛ̃
mitraille, mitʁaj
mitraillette, mitʁajɛt
mitrailleur, mitʁajœʁ
mitral, mitʁal
mitre, mitʁ
mixité, miksite
mixte, mikst
mixture, mikstyʁ
mobile, mɔbil
mobilier, mɔbilje
mobilisation, mɔbilizasjɔ̃
mobiliser, mɔbilize
mobilité, mɔbilite
modal, mɔdal
modalité, mɔdalite
mode, mɔd
modelage, mɔdlaʒ
modeler, mɔdle
modem, mɔdɛm
moderne, mɔdɛʁn
modernisation, mɔdɛʁnizasjɔ̃
moderniser, mɔdɛʁnize
modernisme, mɔdɛʁnism
moderniste, mɔdɛʁnist
modernité, mɔdɛʁnite
modeste, mɔdɛst
modestement, mɔdɛstəmɑ̃
modestie, mɔdɛsti
modicité, mɔdisite
modifiant, mɔdifjɑ̃
modification, mɔdifikasjɔ̃
modifier, mɔdifje
modique, mɔdik
modo, modo
modulation, mɔdylasjɔ̃
module, mɔdyl
moduler, mɔdyle
modus, mɔdys
modèle, mɔdɛl
modélisation, mɔdelizasjɔ̃
modérateur, mɔdeʁatœʁ
modération, mɔdeʁasjɔ̃
modérer, mɔdeʁe
modéré, mɔdeʁe
modérément, mɔdeʁemɑ̃
moelle, mwal
moelleux, mwalø
moellon, mwalɔ̃
moi, mwa
moignon, mwaɲɔ̃
moindre, mwɛ̃dʁ
moine, mwan
moineau, mwano
moins, mwɛ̃
mois, mwa
moisissure, mwazisyʁ
moisson, mwasɔ̃
moissonner, mwasɔne
moissonneur, mwasɔnœʁ
moitié, mwatje
mol, mɔl
molaire, mɔlɛʁ
molle, mɔl
mollement, mɔlmɑ̃
mollesse, mɔlɛs
mollusque, mɔlysk
molybdène, mɔlibdɛn
moléculaire, mɔlekylɛʁ
molécule, mɔlekyl
moment, mɔmɑ̃
momentané, mɔmɑ̃tane
momentanément, mɔmɑ̃tanemɑ̃
momie, mɔmi
mon, mɔ̃
monacal, mɔnakal
monachisme, mɔnaʃism
monade, mɔnad
monarchie, mɔnaʁʃi
monarchique, mɔnaʁʃik
monarchiste, mɔnaʁʃist
monarque, mɔnaʁk
monastique, mɔnastik
monastère, mɔnastɛʁ
monceau, mɔ̃so
mondain, mɔ̃dɛ̃
monde, mɔ̃d
monder, mɔ̃de
mondial, mɔ̃djal
mondialisation, mɔ̃djalizasjɔ̃
mongol, mɔ̃ɡɔl
monial, mɔnjal
monisme, mɔnism
moniste, mɔnist
moniteur, mɔnitœʁ
monnaie, mɔnɛ
monnayage, mɔnɛjaʒ
monnayer, mɔneje
mono, mɔno
monoculture, mɔnokyltyʁ
monogamie, mɔnɔɡami
monogramme, mɔnɔɡʁam
monographie, mɔnɔɡʁafi
monolithique, mɔnɔlitik
monologue, mɔnɔlɔɡ
monologuer, mɔnɔlɔɡe
monomanie, mɔnɔmani
monopole, mɔnɔpɔl
monopoliser, mɔnɔpɔlize
monopoliste, mɔnɔpɔlist
monopolistique, mɔnɔpɔlistik
monothéisme, mɔnɔteism
monothéiste, mɔnɔteist
monotone, mɔnɔtɔn
monotonie, mɔnɔtɔni
monseigneur, mɔ̃sɛɲœʁ
monsieur, məsjø
monstre, mɔ̃stʁ
monstrueux, mɔ̃stʁyø
monstruosité, mɔ̃stʁyozite
mont, mɔ̃
montage, mɔ̃taʒ
montagnard, mɔ̃taɲaʁ
montagne, mɔ̃taɲ
montagneux, mɔ̃taɲø
montant, mɔ̃tɑ̃
monter, mɔ̃te
monticule, mɔ̃tikyl
montre, mɔ̃tʁ
montrer, mɔ̃tʁe
montréalais, mɔ̃ʁealɛ
montueux, mɔ̃tɥø
monture, mɔ̃tyʁ
monument, mɔnymɑ̃
monumental, mɔnymɑ̃tal
monétaire, mɔnetɛʁ
moquer, mɔke
moquerie, mɔkʁi
moqueur, mɔkœʁ
moraine, mɔʁɛn
moral, mɔʁal
moralement, mɔʁalmɑ̃
moralisateur, mɔʁalizatœʁ
moralisation, mɔʁalizasjɔ̃
moraliser, mɔʁalize
moralisme, mɔʁalism
moraliste, mɔʁalist
moralité, mɔʁalite
morbide, mɔʁbid
morbidité, mɔʁbidite
morceau, mɔʁso
morceler, mɔʁsəle
morcellement, mɔʁsɛlmɑ̃
mordant, mɔʁdɑ̃
mordre, mɔʁdʁ
mordu, mɔʁdy
more, mɔʁ
morgue, mɔʁɡ
moribond, mɔʁibɔ̃
morne, mɔʁn
morose, mɔʁoz
